郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),,,
249,八里,20臨時電燈,21,0,"56,029",,,
249,八里,21臨時電力,13,"4,879","390,270",,,
249,八里,22臨時用電小計,**,"4,879","446,299",,,
249,八里,23總計（含臨時用電）,**,"58,935","33,474,670",,,
249,八里,24表燈合計,**,"2,825","16,334,015",,,
249,八里,25綜合＆電力合計,**,"56,110","17,140,655",,,
251,淡水,1表燈非營業用,"110,469",710,"40,564,460",,,
251,淡水,2表燈營業用,"6,036","11,545","11,824,038",,,
251,淡水,3表燈小計,**,"12,255","52,388,498",,,
251,淡水,4低壓綜合裝置非營業用,*,0,0,,,
251,淡水,5低壓綜合需量非營業用,923,"37,581","6,001,128",,,
251,淡水,6低壓綜合非營業用電小計,**,"37,581","6,001,128",,,
251,淡水,7低壓綜合裝置營業用,*,0,0,,,
251,淡水,8低壓綜合需量營業用,346,"18,192","5,864,796",,,
251,淡水,9低壓綜合營業用電小計,**,"18,192","5,864,796",,,
251,淡水,10低壓綜合用電小計,**,"55,773","11,865,924",,,
251,淡水,11低壓裝置電力,46,571,"159,249",,,
251,淡水,12低壓需量電力,187,"10,627","2,327,012",,,
251,淡水,13低壓電力小計,**,"11,198","2,486,261",,,
251,淡水,14高壓電力,138,"72,052","23,801,077",,,
251,淡水,15特高壓電力,*,0,0,,,
251,淡水,16高＆特高壓電力小計,**,"72,052","23,801,077",,,
251,淡水,17電力小計,**,"83,250","26,287,338",,,
251,淡水,18綜合＆電力小計,**,"139,023","38,153,262",,,
251,淡水,19電燈＆綜合＆電力小計,**,"151,278","90,541,760",,,
251,淡水,20臨時電燈,64,0,"135,042",,,
251,淡水,21臨時電力,77,"6,816","1,556,552",,,
251,淡水,22臨時用電小計,**,"6,816","1,691,594",,,
251,淡水,23總計（含臨時用電）,**,"151,278","92,233,354",,,
251,淡水,24表燈合計,**,"12,255","52,523,540",,,
251,淡水,25綜合＆電力合計,**,"139,023","39,709,814",,,
252,三芝,1表燈非營業用,"16,993",54,"5,113,581",,,
252,三芝,2表燈營業用,677,907,"1,342,300",,,
252,三芝,3表燈小計,**,961,"6,455,881",,,
252,三芝,4低壓綜合裝置非營業用,*,0,0,,,
252,三芝,5低壓綜合需量非營業用,64,"1,759","298,382",,,
252,三芝,6低壓綜合非營業用電小計,**,"1,759","298,382",,,
252,三芝,7低壓綜合裝置營業用,*,0,0,,,
252,三芝,8低壓綜合需量營業用,19,621,"196,344",,,
252,三芝,9低壓綜合營業用電小計,**,621,"196,344",,,
252,三芝,10低壓綜合用電小計,**,"2,380","494,726",,,
252,三芝,11低壓裝置電力,21,200,"32,400",,,
252,三芝,12低壓需量電力,34,"2,041","302,597",,,
252,三芝,13低壓電力小計,**,"2,241","334,997",,,
252,三芝,14高壓電力,22,"10,236","2,845,026",,,
252,三芝,15特高壓電力,*,0,0,,,
252,三芝,16高＆特高壓電力小計,**,"10,236","2,845,026",,,
252,三芝,17電力小計,**,"12,477","3,180,023",,,
252,三芝,18綜合＆電力小計,**,"14,857","3,674,749",,,
252,三芝,19電燈＆綜合＆電力小計,**,"15,818","10,130,630",,,
252,三芝,20臨時電燈,11,0,870,,,
252,三芝,21臨時電力,*,0,0,,,
252,三芝,22臨時用電小計,**,0,870,,,
252,三芝,23總計（含臨時用電）,**,"15,818","10,131,500",,,
252,三芝,24表燈合計,**,961,"6,456,751",,,
252,三芝,25綜合＆電力合計,**,"14,857","3,674,749",,,
253,石門,1表燈非營業用,"4,381",0,"2,934,456",,,
253,石門,2表燈營業用,155,445,"703,915",,,
253,石門,3表燈小計,**,445,"3,638,371",,,
253,石門,4低壓綜合裝置非營業用,*,0,0,,,
253,石門,5低壓綜合需量非營業用,6,239,"25,207",,,
253,石門,6低壓綜合非營業用電小計,**,239,"25,207",,,
253,石門,7低壓綜合裝置營業用,*,0,0,,,
253,石門,8低壓綜合需量營業用,9,557,"161,928",,,
253,石門,9低壓綜合營業用電小計,**,557,"161,928",,,
253,石門,10低壓綜合用電小計,**,796,"187,135",,,
253,石門,11低壓裝置電力,7,130,"49,732",,,
253,石門,12低壓需量電力,6,504,"139,754",,,
253,石門,13低壓電力小計,**,634,"189,486",,,
253,石門,14高壓電力,*,960,"370,720",,,
253,石門,15特高壓電力,*,0,0,,,
253,石門,16高＆特高壓電力小計,**,960,"370,720",,,
253,石門,17電力小計,**,"1,594","560,206",,,
253,石門,18綜合＆電力小計,**,"2,390","747,341",,,
253,石門,19電燈＆綜合＆電力小計,**,"2,835","4,385,712",,,
253,石門,20臨時電燈,*,0,125,,,
253,石門,21臨時電力,*,61,"3,560",,,
253,石門,22臨時用電小計,**,61,"3,685",,,
253,石門,23總計（含臨時用電）,**,"2,835","4,389,397",,,
253,石門,24表燈合計,**,445,"3,638,496",,,
253,石門,25綜合＆電力合計,**,"2,390","750,901",,,
260,宜蘭,1表燈非營業用,"58,328",462,"19,484,518",,,
260,宜蘭,2表燈營業用,"5,238","5,439","6,439,274",,,
260,宜蘭,3表燈小計,**,"5,901","25,923,792",,,
260,宜蘭,4低壓綜合裝置非營業用,*,0,0,,,
260,宜蘭,5低壓綜合需量非營業用,125,"4,440","911,280",,,
260,宜蘭,6低壓綜合非營業用電小計,**,"4,440","911,280",,,
260,宜蘭,7低壓綜合裝置營業用,*,0,0,,,
260,宜蘭,8低壓綜合需量營業用,201,"11,236","3,598,861",,,
260,宜蘭,9低壓綜合營業用電小計,**,"11,236","3,598,861",,,
260,宜蘭,10低壓綜合用電小計,**,"15,676","4,510,141",,,
260,宜蘭,11低壓裝置電力,113,"1,029","174,023",,,
260,宜蘭,12低壓需量電力,106,"4,965","1,215,174",,,
260,宜蘭,13低壓電力小計,**,"5,994","1,389,197",,,
260,宜蘭,14高壓電力,58,"34,365","11,594,605",,,
260,宜蘭,15特高壓電力,*,0,0,,,
260,宜蘭,16高＆特高壓電力小計,**,"34,365","11,594,605",,,
260,宜蘭,17電力小計,**,"40,359","12,983,802",,,
260,宜蘭,18綜合＆電力小計,**,"56,035","17,493,943",,,
260,宜蘭,19電燈＆綜合＆電力小計,**,"61,936","43,417,735",,,
260,宜蘭,20臨時電燈,128,0,"30,097",,,
260,宜蘭,21臨時電力,11,663,"163,041",,,
260,宜蘭,22臨時用電小計,**,663,"193,138",,,
260,宜蘭,23總計（含臨時用電）,**,"61,936","43,610,873",,,
260,宜蘭,24表燈合計,**,"5,901","25,953,889",,,
260,宜蘭,25綜合＆電力合計,**,"56,035","17,656,984",,,
261,頭城,1表燈非營業用,"17,438",44,"5,417,957",,,
261,頭城,2表燈營業用,"1,003","1,514","1,512,227",,,
261,頭城,3表燈小計,**,"1,558","6,930,184",,,
261,頭城,4低壓綜合裝置非營業用,*,0,0,,,
261,頭城,5低壓綜合需量非營業用,16,899,"140,672",,,
261,頭城,6低壓綜合非營業用電小計,**,899,"140,672",,,
261,頭城,7低壓綜合裝置營業用,*,0,0,,,
261,頭城,8低壓綜合需量營業用,31,"1,493","499,433",,,
261,頭城,9低壓綜合營業用電小計,**,"1,493","499,433",,,
261,頭城,10低壓綜合用電小計,**,"2,392","640,105",,,
261,頭城,11低壓裝置電力,300,"2,383","793,854",,,
261,頭城,12低壓需量電力,90,"3,404","905,383",,,
261,頭城,13低壓電力小計,**,"5,787","1,699,237",,,
261,頭城,14高壓電力,25,"13,438","5,232,592",,,
261,頭城,15特高壓電力,*,0,0,,,
261,頭城,16高＆特高壓電力小計,**,"13,438","5,232,592",,,
261,頭城,17電力小計,**,"19,225","6,931,829",,,
261,頭城,18綜合＆電力小計,**,"21,617","7,571,934",,,
261,頭城,19電燈＆綜合＆電力小計,**,"23,175","14,502,118",,,
261,頭城,20臨時電燈,17,0,"1,917",,,
261,頭城,21臨時電力,6,716,"77,720",,,
261,頭城,22臨時用電小計,**,716,"79,637",,,
261,頭城,23總計（含臨時用電）,**,"23,175","14,581,755",,,
261,頭城,24表燈合計,**,"1,558","6,932,101",,,
261,頭城,25綜合＆電力合計,**,"21,617","7,649,654",,,
262,礁溪,1表燈非營業用,"29,491",249,"10,830,579",,,
262,礁溪,2表燈營業用,"1,728","3,487","3,300,470",,,
262,礁溪,3表燈小計,**,"3,736","14,131,049",,,
262,礁溪,4低壓綜合裝置非營業用,*,0,0,,,
262,礁溪,5低壓綜合需量非營業用,82,"3,628","603,480",,,
262,礁溪,6低壓綜合非營業用電小計,**,"3,628","603,480",,,
262,礁溪,7低壓綜合裝置營業用,*,66,"23,369",,,
262,礁溪,8低壓綜合需量營業用,79,"5,111","1,739,610",,,
262,礁溪,9低壓綜合營業用電小計,**,"5,177","1,762,979",,,
262,礁溪,10低壓綜合用電小計,**,"8,805","2,366,459",,,
262,礁溪,11低壓裝置電力,341,"2,580","754,252",,,
262,礁溪,12低壓需量電力,161,"3,725","682,043",,,
262,礁溪,13低壓電力小計,**,"6,305","1,436,295",,,
262,礁溪,14高壓電力,30,"13,228","4,738,688",,,
262,礁溪,15特高壓電力,*,"19,500","3,583,400",,,
262,礁溪,16高＆特高壓電力小計,**,"32,728","8,322,088",,,
262,礁溪,17電力小計,**,"39,033","9,758,383",,,
262,礁溪,18綜合＆電力小計,**,"47,838","12,124,842",,,
262,礁溪,19電燈＆綜合＆電力小計,**,"51,574","26,255,891",,,
262,礁溪,20臨時電燈,103,0,"42,326",,,
262,礁溪,21臨時電力,24,905,"163,621",,,
262,礁溪,22臨時用電小計,**,905,"205,947",,,
262,礁溪,23總計（含臨時用電）,**,"51,574","26,461,838",,,
262,礁溪,24表燈合計,**,"3,736","14,173,375",,,
262,礁溪,25綜合＆電力合計,**,"47,838","12,288,463",,,
263,壯圍,1表燈非營業用,"13,391",195,"3,723,476",,,
263,壯圍,2表燈營業用,449,764,"860,478",,,
263,壯圍,3表燈小計,**,959,"4,583,954",,,
263,壯圍,4低壓綜合裝置非營業用,*,0,0,,,
263,壯圍,5低壓綜合需量非營業用,17,857,"166,770",,,
263,壯圍,6低壓綜合非營業用電小計,**,857,"166,770",,,
263,壯圍,7低壓綜合裝置營業用,*,0,0,,,
263,壯圍,8低壓綜合需量營業用,6,390,"136,481",,,
263,壯圍,9低壓綜合營業用電小計,**,390,"136,481",,,
263,壯圍,10低壓綜合用電小計,**,"1,247","303,251",,,
263,壯圍,11低壓裝置電力,329,"2,567","872,386",,,
263,壯圍,12低壓需量電力,73,"1,441","417,393",,,
263,壯圍,13低壓電力小計,**,"4,008","1,289,779",,,
263,壯圍,14高壓電力,*,"1,996","800,500",,,
263,壯圍,15特高壓電力,*,0,0,,,
263,壯圍,16高＆特高壓電力小計,**,"1,996","800,500",,,
263,壯圍,17電力小計,**,"6,004","2,090,279",,,
263,壯圍,18綜合＆電力小計,**,"7,251","2,393,530",,,
263,壯圍,19電燈＆綜合＆電力小計,**,"8,210","6,977,484",,,
263,壯圍,20臨時電燈,73,0,"7,984",,,
263,壯圍,21臨時電力,*,69,"26,895",,,
263,壯圍,22臨時用電小計,**,69,"34,879",,,
263,壯圍,23總計（含臨時用電）,**,"8,210","7,012,363",,,
263,壯圍,24表燈合計,**,959,"4,591,938",,,
263,壯圍,25綜合＆電力合計,**,"7,251","2,420,425",,,
264,員山,1表燈非營業用,"19,361",58,"5,660,372",,,
264,員山,2表燈營業用,724,"1,041","1,200,829",,,
264,員山,3表燈小計,**,"1,099","6,861,201",,,
264,員山,4低壓綜合裝置非營業用,*,0,0,,,
264,員山,5低壓綜合需量非營業用,11,628,"117,357",,,
264,員山,6低壓綜合非營業用電小計,**,628,"117,357",,,
264,員山,7低壓綜合裝置營業用,*,0,0,,,
264,員山,8低壓綜合需量營業用,19,550,"193,132",,,
264,員山,9低壓綜合營業用電小計,**,550,"193,132",,,
264,員山,10低壓綜合用電小計,**,"1,178","310,489",,,
264,員山,11低壓裝置電力,97,"1,016","392,269",,,
264,員山,12低壓需量電力,114,"2,691","582,301",,,
264,員山,13低壓電力小計,**,"3,707","974,570",,,
264,員山,14高壓電力,25,"19,559","6,860,488",,,
264,員山,15特高壓電力,*,0,0,,,
264,員山,16高＆特高壓電力小計,**,"19,559","6,860,488",,,
264,員山,17電力小計,**,"23,266","7,835,058",,,
264,員山,18綜合＆電力小計,**,"24,444","8,145,547",,,
264,員山,19電燈＆綜合＆電力小計,**,"25,543","15,006,748",,,
264,員山,20臨時電燈,73,0,"9,445",,,
264,員山,21臨時電力,*,144,"31,286",,,
264,員山,22臨時用電小計,**,144,"40,731",,,
264,員山,23總計（含臨時用電）,**,"25,543","15,047,479",,,
264,員山,24表燈合計,**,"1,099","6,870,646",,,
264,員山,25綜合＆電力合計,**,"24,444","8,176,833",,,
265,羅東,1表燈非營業用,"37,985",139,"9,411,020",,,
265,羅東,2表燈營業用,"4,263","5,017","4,331,946",,,
265,羅東,3表燈小計,**,"5,156","13,742,966",,,
265,羅東,4低壓綜合裝置非營業用,*,0,0,,,
265,羅東,5低壓綜合需量非營業用,85,"3,077","575,628",,,
265,羅東,6低壓綜合非營業用電小計,**,"3,077","575,628",,,
265,羅東,7低壓綜合裝置營業用,*,43,"9,143",,,
265,羅東,8低壓綜合需量營業用,227,"10,870","3,550,318",,,
265,羅東,9低壓綜合營業用電小計,**,"10,913","3,559,461",,,
265,羅東,10低壓綜合用電小計,**,"13,990","4,135,089",,,
265,羅東,11低壓裝置電力,77,574,"116,828",,,
265,羅東,12低壓需量電力,38,"1,669","269,317",,,
265,羅東,13低壓電力小計,**,"2,243","386,145",,,
265,羅東,14高壓電力,21,"8,444","3,434,784",,,
265,羅東,15特高壓電力,*,0,0,,,
265,羅東,16高＆特高壓電力小計,**,"8,444","3,434,784",,,
265,羅東,17電力小計,**,"10,687","3,820,929",,,
265,羅東,18綜合＆電力小計,**,"24,677","7,956,018",,,
265,羅東,19電燈＆綜合＆電力小計,**,"29,833","21,698,984",,,
265,羅東,20臨時電燈,59,0,"1,938",,,
265,羅東,21臨時電力,*,406,"54,454",,,
265,羅東,22臨時用電小計,**,406,"56,392",,,
265,羅東,23總計（含臨時用電）,**,"29,833","21,755,376",,,
265,羅東,24表燈合計,**,"5,156","13,744,904",,,
265,羅東,25綜合＆電力合計,**,"24,677","8,010,472",,,
266,三星,1表燈非營業用,"13,052",69,"6,019,576",,,
266,三星,2表燈營業用,550,715,"886,443",,,
266,三星,3表燈小計,**,784,"6,906,019",,,
266,三星,4低壓綜合裝置非營業用,*,0,0,,,
266,三星,5低壓綜合需量非營業用,10,541,"203,647",,,
266,三星,6低壓綜合非營業用電小計,**,541,"203,647",,,
266,三星,7低壓綜合裝置營業用,*,0,0,,,
266,三星,8低壓綜合需量營業用,10,313,"169,088",,,
266,三星,9低壓綜合營業用電小計,**,313,"169,088",,,
266,三星,10低壓綜合用電小計,**,854,"372,735",,,
266,三星,11低壓裝置電力,81,"1,042","84,821",,,
266,三星,12低壓需量電力,51,"1,385","258,839",,,
266,三星,13低壓電力小計,**,"2,427","343,660",,,
266,三星,14高壓電力,22,"11,377","2,213,248",,,
266,三星,15特高壓電力,*,0,0,,,
266,三星,16高＆特高壓電力小計,**,"11,377","2,213,248",,,
266,三星,17電力小計,**,"13,804","2,556,908",,,
266,三星,18綜合＆電力小計,**,"14,658","2,929,643",,,
266,三星,19電燈＆綜合＆電力小計,**,"15,442","9,835,662",,,
266,三星,20臨時電燈,88,0,"14,303",,,
266,三星,21臨時電力,*,140,"16,692",,,
266,三星,22臨時用電小計,**,140,"30,995",,,
266,三星,23總計（含臨時用電）,**,"15,442","9,866,657",,,
266,三星,24表燈合計,**,784,"6,920,322",,,
266,三星,25綜合＆電力合計,**,"14,658","2,946,335",,,
267,大同,1表燈非營業用,"2,175",5,"521,382",,,
267,大同,2表燈營業用,167,334,"208,129",,,
267,大同,3表燈小計,**,339,"729,511",,,
267,大同,4低壓綜合裝置非營業用,*,0,0,,,
267,大同,5低壓綜合需量非營業用,*,139,"37,120",,,
267,大同,6低壓綜合非營業用電小計,**,139,"37,120",,,
267,大同,7低壓綜合裝置營業用,*,0,0,,,
267,大同,8低壓綜合需量營業用,7,207,"78,788",,,
267,大同,9低壓綜合營業用電小計,**,207,"78,788",,,
267,大同,10低壓綜合用電小計,**,346,"115,908",,,
267,大同,11低壓裝置電力,7,69,"14,115",,,
267,大同,12低壓需量電力,10,95,"15,708",,,
267,大同,13低壓電力小計,**,164,"29,823",,,
267,大同,14高壓電力,*,681,"226,440",,,
267,大同,15特高壓電力,*,0,0,,,
267,大同,16高＆特高壓電力小計,**,681,"226,440",,,
267,大同,17電力小計,**,845,"256,263",,,
267,大同,18綜合＆電力小計,**,"1,191","372,171",,,
267,大同,19電燈＆綜合＆電力小計,**,"1,530","1,101,682",,,
267,大同,20臨時電燈,*,0,0,,,
267,大同,21臨時電力,*,0,0,,,
267,大同,22臨時用電小計,**,0,0,,,
267,大同,23總計（含臨時用電）,**,"1,530","1,101,682",,,
267,大同,24表燈合計,**,339,"729,511",,,
267,大同,25綜合＆電力合計,**,"1,191","372,171",,,
268,五結,1表燈非營業用,"24,375",168,"10,738,896",,,
268,五結,2表燈營業用,"1,553","1,750","2,674,396",,,
268,五結,3表燈小計,**,"1,918","13,413,292",,,
268,五結,4低壓綜合裝置非營業用,*,0,0,,,
268,五結,5低壓綜合需量非營業用,30,"1,376","244,071",,,
268,五結,6低壓綜合非營業用電小計,**,"1,376","244,071",,,
268,五結,7低壓綜合裝置營業用,*,0,0,,,
268,五結,8低壓綜合需量營業用,47,"2,593","754,068",,,
268,五結,9低壓綜合營業用電小計,**,"2,593","754,068",,,
268,五結,10低壓綜合用電小計,**,"3,969","998,139",,,
268,五結,11低壓裝置電力,285,"2,326","575,689",,,
268,五結,12低壓需量電力,192,"8,093","1,561,030",,,
268,五結,13低壓電力小計,**,"10,419","2,136,719",,,
268,五結,14高壓電力,63,"38,714","17,269,395",,,
268,五結,15特高壓電力,*,"5,600","2,950,400",,,
268,五結,16高＆特高壓電力小計,**,"44,314","20,219,795",,,
268,五結,17電力小計,**,"54,733","22,356,514",,,
268,五結,18綜合＆電力小計,**,"58,702","23,354,653",,,
268,五結,19電燈＆綜合＆電力小計,**,"60,620","36,767,945",,,
268,五結,20臨時電燈,101,0,"16,175",,,
268,五結,21臨時電力,13,407,"59,857",,,
268,五結,22臨時用電小計,**,407,"76,032",,,
268,五結,23總計（含臨時用電）,**,"60,620","36,843,977",,,
268,五結,24表燈合計,**,"1,918","13,429,467",,,
268,五結,25綜合＆電力合計,**,"58,702","23,414,510",,,
269,冬山,1表燈非營業用,"30,439",51,"15,894,240",,,
269,冬山,2表燈營業用,"1,886","1,569","3,159,259",,,
269,冬山,3表燈小計,**,"1,620","19,053,499",,,
269,冬山,4低壓綜合裝置非營業用,*,0,0,,,
269,冬山,5低壓綜合需量非營業用,19,984,"211,994",,,
269,冬山,6低壓綜合非營業用電小計,**,984,"211,994",,,
269,冬山,7低壓綜合裝置營業用,*,0,0,,,
269,冬山,8低壓綜合需量營業用,32,"1,792","676,248",,,
269,冬山,9低壓綜合營業用電小計,**,"1,792","676,248",,,
269,冬山,10低壓綜合用電小計,**,"2,776","888,242",,,
269,冬山,11低壓裝置電力,131,"1,393","534,192",,,
269,冬山,12低壓需量電力,253,"11,239","1,900,454",,,
269,冬山,13低壓電力小計,**,"12,632","2,434,646",,,
269,冬山,14高壓電力,91,"61,727","21,439,788",,,
269,冬山,15特高壓電力,*,"20,750","10,729,200",,,
269,冬山,16高＆特高壓電力小計,**,"82,477","32,168,988",,,
269,冬山,17電力小計,**,"95,109","34,603,634",,,
269,冬山,18綜合＆電力小計,**,"97,885","35,491,876",,,
269,冬山,19電燈＆綜合＆電力小計,**,"99,505","54,545,375",,,
269,冬山,20臨時電燈,108,0,"28,103",,,
269,冬山,21臨時電力,*,71,"19,534",,,
269,冬山,22臨時用電小計,**,71,"47,637",,,
269,冬山,23總計（含臨時用電）,**,"99,505","54,593,012",,,
269,冬山,24表燈合計,**,"1,620","19,081,602",,,
269,冬山,25綜合＆電力合計,**,"97,885","35,511,410",,,
270,蘇澳,1表燈非營業用,"22,094",108,"6,911,550",,,
270,蘇澳,2表燈營業用,"1,447","1,604","1,733,646",,,
270,蘇澳,3表燈小計,**,"1,712","8,645,196",,,
270,蘇澳,4低壓綜合裝置非營業用,*,0,0,,,
270,蘇澳,5低壓綜合需量非營業用,33,"1,489","452,410",,,
270,蘇澳,6低壓綜合非營業用電小計,**,"1,489","452,410",,,
270,蘇澳,7低壓綜合裝置營業用,*,0,0,,,
270,蘇澳,8低壓綜合需量營業用,68,"3,192","934,387",,,
270,蘇澳,9低壓綜合營業用電小計,**,"3,192","934,387",,,
270,蘇澳,10低壓綜合用電小計,**,"4,681","1,386,797",,,
270,蘇澳,11低壓裝置電力,133,"1,290","496,459",,,
270,蘇澳,12低壓需量電力,177,"9,311","1,684,794",,,
270,蘇澳,13低壓電力小計,**,"10,601","2,181,253",,,
270,蘇澳,14高壓電力,109,"69,494","25,396,391",,,
270,蘇澳,15特高壓電力,*,"70,190","41,178,000",,,
270,蘇澳,16高＆特高壓電力小計,**,"139,684","66,574,391",,,
270,蘇澳,17電力小計,**,"150,285","68,755,644",,,
270,蘇澳,18綜合＆電力小計,**,"154,966","70,142,441",,,
270,蘇澳,19電燈＆綜合＆電力小計,**,"156,678","78,787,637",,,
270,蘇澳,20臨時電燈,42,0,"12,288",,,
270,蘇澳,21臨時電力,10,"1,252","240,340",,,
270,蘇澳,22臨時用電小計,**,"1,252","252,628",,,
270,蘇澳,23總計（含臨時用電）,**,"156,678","79,040,265",,,
270,蘇澳,24表燈合計,**,"1,712","8,657,484",,,
270,蘇澳,25綜合＆電力合計,**,"154,966","70,382,781",,,
272,南澳,1表燈非營業用,"1,813",0,"971,576",,,
272,南澳,2表燈營業用,109,201,"143,337",,,
272,南澳,3表燈小計,**,201,"1,114,913",,,
272,南澳,4低壓綜合裝置非營業用,*,0,0,,,
272,南澳,5低壓綜合需量非營業用,8,365,"90,344",,,
272,南澳,6低壓綜合非營業用電小計,**,365,"90,344",,,
272,南澳,7低壓綜合裝置營業用,*,0,0,,,
272,南澳,8低壓綜合需量營業用,*,48,"32,889",,,
272,南澳,9低壓綜合營業用電小計,**,48,"32,889",,,
272,南澳,10低壓綜合用電小計,**,413,"123,233",,,
272,南澳,11低壓裝置電力,10,101,"18,851",,,
272,南澳,12低壓需量電力,27,960,"164,692",,,
272,南澳,13低壓電力小計,**,"1,061","183,543",,,
272,南澳,14高壓電力,*,"1,050","176,244",,,
272,南澳,15特高壓電力,*,"15,600","7,929,600",,,
272,南澳,16高＆特高壓電力小計,**,"16,650","8,105,844",,,
272,南澳,17電力小計,**,"17,711","8,289,387",,,
272,南澳,18綜合＆電力小計,**,"18,124","8,412,620",,,
272,南澳,19電燈＆綜合＆電力小計,**,"18,325","9,527,533",,,
272,南澳,20臨時電燈,6,0,"9,974",,,
272,南澳,21臨時電力,19,"4,650","1,122,680",,,
272,南澳,22臨時用電小計,**,"4,650","1,132,654",,,
272,南澳,23總計（含臨時用電）,**,"18,325","10,660,187",,,
272,南澳,24表燈合計,**,201,"1,124,887",,,
272,南澳,25綜合＆電力合計,**,"18,124","9,535,300",,,
290,中山區,1表燈非營業用,*,0,0,,,
290,中山區,2表燈營業用,*,0,0,,,
290,中山區,3表燈小計,**,0,0,,,
290,中山區,4低壓綜合裝置非營業用,*,0,0,,,
290,中山區,5低壓綜合需量非營業用,*,0,0,,,
290,中山區,6低壓綜合非營業用電小計,**,0,0,,,
290,中山區,7低壓綜合裝置營業用,*,0,0,,,
290,中山區,8低壓綜合需量營業用,*,0,0,,,
290,中山區,9低壓綜合營業用電小計,**,0,0,,,
290,中山區,10低壓綜合用電小計,**,0,0,,,
290,中山區,11低壓裝置電力,*,0,0,,,
290,中山區,12低壓需量電力,*,0,0,,,
290,中山區,13低壓電力小計,**,0,0,,,
290,中山區,14高壓電力,*,0,0,,,
290,中山區,15特高壓電力,*,0,0,,,
290,中山區,16高＆特高壓電力小計,**,0,0,,,
290,中山區,17電力小計,**,0,0,,,
290,中山區,18綜合＆電力小計,**,0,0,,,
290,中山區,19電燈＆綜合＆電力小計,**,0,0,,,
290,中山區,20臨時電燈,*,0,0,,,
290,中山區,21臨時電力,*,0,0,,,
290,中山區,22臨時用電小計,**,0,0,,,
290,中山區,23總計（含臨時用電）,**,0,0,,,
290,中山區,24表燈合計,**,0,0,,,
290,中山區,25綜合＆電力合計,**,0,0,,,
300,新竹市,1表燈非營業用,"229,196","1,833","104,062,841",,,
300,新竹市,2表燈營業用,"16,653","22,822","31,510,067",,,
300,新竹市,3表燈小計,**,"24,655","135,572,908",,,
300,新竹市,4低壓綜合裝置非營業用,*,0,0,,,
300,新竹市,5低壓綜合需量非營業用,"1,070","42,704","9,042,387",,,
300,新竹市,6低壓綜合非營業用電小計,**,"42,704","9,042,387",,,
300,新竹市,7低壓綜合裝置營業用,*,108,"15,272",,,
300,新竹市,8低壓綜合需量營業用,"1,393","55,379","16,955,683",,,
300,新竹市,9低壓綜合營業用電小計,**,"55,487","16,970,955",,,
300,新竹市,10低壓綜合用電小計,**,"98,191","26,013,342",,,
300,新竹市,11低壓裝置電力,389,"3,216","477,012",,,
300,新竹市,12低壓需量電力,"1,250","52,718","13,478,202",,,
300,新竹市,13低壓電力小計,**,"55,934","13,955,214",,,
300,新竹市,14高壓電力,464,"505,435","255,726,505",,,
300,新竹市,15特高壓電力,20,"568,184","373,973,835",,,
300,新竹市,16高＆特高壓電力小計,**,"1,073,619","629,700,340",,,
300,新竹市,17電力小計,**,"1,129,553","643,655,554",,,
300,新竹市,18綜合＆電力小計,**,"1,227,744","669,668,896",,,
300,新竹市,19電燈＆綜合＆電力小計,**,"1,252,399","805,241,804",,,
300,新竹市,20臨時電燈,271,0,"76,556",,,
300,新竹市,21臨時電力,71,"4,848","778,851",,,
300,新竹市,22臨時用電小計,**,"4,848","855,407",,,
300,新竹市,23總計（含臨時用電）,**,"1,252,399","806,097,211",,,
300,新竹市,24表燈合計,**,"24,655","135,649,464",,,
300,新竹市,25綜合＆電力合計,**,"1,227,744","670,447,747",,,
302,竹北,1表燈非營業用,"100,242",650,"51,094,051",,,
302,竹北,2表燈營業用,"7,195","13,113","18,606,556",,,
302,竹北,3表燈小計,**,"13,763","69,700,607",,,
302,竹北,4低壓綜合裝置非營業用,*,0,0,,,
302,竹北,5低壓綜合需量非營業用,558,"30,674","6,118,448",,,
302,竹北,6低壓綜合非營業用電小計,**,"30,674","6,118,448",,,
302,竹北,7低壓綜合裝置營業用,*,0,0,,,
302,竹北,8低壓綜合需量營業用,982,"48,288","13,922,336",,,
302,竹北,9低壓綜合營業用電小計,**,"48,288","13,922,336",,,
302,竹北,10低壓綜合用電小計,**,"78,962","20,040,784",,,
302,竹北,11低壓裝置電力,32,323,"50,017",,,
302,竹北,12低壓需量電力,377,"22,344","5,554,657",,,
302,竹北,13低壓電力小計,**,"22,667","5,604,674",,,
302,竹北,14高壓電力,127,"97,674","47,290,055",,,
302,竹北,15特高壓電力,*,"22,400","12,799,800",,,
302,竹北,16高＆特高壓電力小計,**,"120,074","60,089,855",,,
302,竹北,17電力小計,**,"142,741","65,694,529",,,
302,竹北,18綜合＆電力小計,**,"221,703","85,735,313",,,
302,竹北,19電燈＆綜合＆電力小計,**,"235,466","155,435,920",,,
302,竹北,20臨時電燈,209,0,"80,015",,,
302,竹北,21臨時電力,94,"7,170","1,361,392",,,
302,竹北,22臨時用電小計,**,"7,170","1,441,407",,,
302,竹北,23總計（含臨時用電）,**,"235,466","156,877,327",,,
302,竹北,24表燈合計,**,"13,763","69,780,622",,,
302,竹北,25綜合＆電力合計,**,"221,703","87,096,705",,,
303,湖口,1表燈非營業用,"42,287",319,"15,775,125",,,
303,湖口,2表燈營業用,"3,101","2,916","4,429,153",,,
